timestamp,spot_price,entry_tf_bias,entry_tf_score,htf_bias,htf_vwap,vix_value,market_regime,outcome
2026-07-27 13:35:26,23938.55,CALL,45,PUT,23955.71,13.07,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:35:27,23939.1,CALL,45,PUT,23955.71,13.09,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:35:28,23937.8,CALL,45,PUT,23955.71,13.09,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:35:30,23939.65,CALL,45,PUT,23955.71,13.09,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:35:31,23938.6,CALL,45,PUT,23955.71,13.08,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:35:32,23939.2,CALL,45,PUT,23955.71,13.07,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:35:33,23938.45,CALL,45,PUT,23955.71,13.07,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:35:34,23938.75,CALL,45,PUT,23955.71,13.08,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:35:35,23938.15,CALL,45,PUT,23955.71,13.09,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:35:36,23938.3,CALL,45,PUT,23955.71,13.09,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-28 10:18:06,24006.1,PUT,15,CALL,23994.57,12.62,LOW_VOLATILITY_BEARISH,HARD_REJECTED
2026-07-28 10:19:06,24000.9,PUT,15,CALL,23994.57,12.6,LOW_VOLATILITY_BEARISH,HARD_REJECTED
2026-07-28 10:20:07,23996.25,PUT,30,CALL,23994.57,12.59,LOW_VOLATILITY_BEARISH,HARD_REJECTED
2026-07-28 10:33:10,23999.35,PUT,30,CALL,23994.42,12.64,LOW_VOLATILITY_BEARISH,HARD_REJECTED
2026-07-28 10:34:10,24005.35,PUT,30,CALL,23994.42,12.66,LOW_VOLATILITY_BEARISH,HARD_REJECTED
2026-07-28 10:35:10,24000.35,PUT,35,CALL,23994.42,12.68,LOW_VOLATILITY_BEARISH,HARD_REJECTED
2026-07-28 10:36:11,24000.4,PUT,30,CALL,23994.7,12.71,LOW_VOLATILITY_BEARISH,HARD_REJECTED
2026-07-28 10:37:11,24001,PUT,30,CALL,23994.7,12.7,LOW_VOLATILITY_BEARISH,HARD_REJECTED
2026-07-28 10:38:11,24005.5,PUT,30,CALL,23994.7,12.66,LOW_VOLATILITY_BEARISH,HARD_REJECTED
2026-07-28 11:13:18,24012.85,PUT,45,CALL,24001.46,12.62,LOW_VOLATILITY_BEARISH,HARD_REJECTED
2026-07-28 11:14:18,24013.95,PUT,45,CALL,24001.18,12.64,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-28 11:31:22,24012.45,PUT,45,CALL,24003.85,12.65,LOW_VOLATILITY_BEARISH,HARD_REJECTED
2026-07-28 11:32:23,24008.4,PUT,45,CALL,24004.03,12.65,LOW_VOLATILITY_BEARISH,HARD_REJECTED
2026-07-28 11:33:23,24004.75,PUT,45,CALL,24004.03,12.66,LOW_VOLATILITY_BEARISH,HARD_REJECTED
2026-07-28 11:34:23,24005.2,PUT,45,CALL,24004.03,12.67,LOW_VOLATILITY_BEARISH,HARD_REJECTED
2026-07-28 11:38:24,24005.2,PUT,30,CALL,24003.92,12.65,LOW_VOLATILITY_BEARISH,HARD_REJECTED
2026-07-28 11:39:24,24008,PUT,35,CALL,24003.92,12.64,LOW_VOLATILITY_BEARISH,HARD_REJECTED
2026-07-28 11:40:25,24010.4,PUT,35,CALL,24003.92,12.64,LOW_VOLATILITY_BEARISH,HARD_REJECTED
2026-07-28 11:41:25,24014.1,PUT,45,CALL,24004.61,12.58,LOW_VOLATILITY_BEARISH,HARD_REJECTED
2026-07-28 11:42:25,24016.4,PUT,45,CALL,24004.61,12.59,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-28 11:55:27,24014.3,PUT,45,CALL,24006.89,12.55,LOW_VOLATILITY_BEARISH,HARD_REJECTED
2026-07-28 11:56:28,24007.1,PUT,45,CALL,24006.26,12.55,LOW_VOLATILITY_BEARISH,HARD_REJECTED
2026-07-28 11:57:28,24007.25,PUT,45,CALL,24006.26,12.52,LOW_VOLATILITY_BEARISH,HARD_REJECTED
2026-07-28 11:58:28,24011.6,PUT,50,CALL,24006.26,12.52,LOW_VOLATILITY_BEARISH,HARD_REJECTED
2026-07-28 11:59:28,24012.1,PUT,50,CALL,24006.85,12.52,LOW_VOLATILITY_BEARISH,HARD_REJECTED
2026-07-28 12:00:29,24011.5,PUT,50,CALL,24006.85,12.52,LOW_VOLATILITY_BEARISH,HARD_REJECTED
2026-07-28 12:01:29,24007,PUT,45,CALL,24006.85,12.52,LOW_VOLATILITY_BEARISH,HARD_REJECTED
2026-07-28 12:02:29,24003.95,PUT,45,CALL,24006.14,12.54,LOW_VOLATILITY_BEARISH,HARD_REJECTED
2026-07-28 12:03:29,24006.7,PUT,45,CALL,24006.14,12.53,LOW_VOLATILITY_BEARISH,HARD_REJECTED
2026-07-28 12:04:29,24007.65,PUT,45,CALL,24006.14,12.54,LOW_VOLATILITY_BEARISH,HARD_REJECTED
2026-07-28 12:05:29,24010.65,PUT,45,CALL,24006.29,12.52,LOW_VOLATILITY_BEARISH,HARD_REJECTED
2026-07-28 12:06:30,24018.85,PUT,50,CALL,24006.29,12.52,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-28 12:21:34,24012.8,PUT,45,CALL,24009.4,12.54,LOW_VOLATILITY_BEARISH,HARD_REJECTED
2026-07-28 12:22:34,24014.4,PUT,45,CALL,24009.4,12.52,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-28 12:37:37,24014,PUT,55,CALL,24009.6,12.54,LOW_VOLATILITY_BEARISH,HARD_REJECTED
2026-07-28 12:38:37,24017.5,PUT,55,CALL,24009.69,12.53,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-28 12:51:40,24013.65,PUT,55,CALL,24009.79,12.6,LOW_VOLATILITY_BEARISH,HARD_REJECTED
2026-07-28 12:52:40,24013.45,PUT,55,CALL,24009.79,12.6,LOW_VOLATILITY_BEARISH,HARD_REJECTED
2026-07-28 12:53:40,24013.4,PUT,55,CALL,24009.72,12.59,LOW_VOLATILITY_BEARISH,HARD_REJECTED
2026-07-28 12:54:41,24011.4,PUT,55,CALL,24009.72,12.58,LOW_VOLATILITY_BEARISH,HARD_REJECTED
2026-07-28 12:55:41,24013.25,PUT,55,CALL,24009.72,12.58,LOW_VOLATILITY_BEARISH,HARD_REJECTED
2026-07-28 12:56:41,24014.75,PUT,55,CALL,24009.78,12.58,LOW_VOLATILITY_BEARISH,HARD_REJECTED
2026-07-28 12:59:41,24006.55,PUT,55,CALL,24009.57,12.57,LOW_VOLATILITY_BEARISH,HARD_REJECTED
2026-07-28 13:00:42,24004.45,PUT,40,CALL,24009.57,12.57,LOW_VOLATILITY_BEARISH,HARD_REJECTED
2026-07-28 13:01:42,24004.05,PUT,40,CALL,24009.57,12.6,LOW_VOLATILITY_BEARISH,HARD_REJECTED
2026-07-29 12:21:16,24231.95,PUT,25,CALL,24280.34,12.05,LOW_VOLATILITY,HARD_REJECTED
2026-07-29 12:52:18,24217.7,CALL,45,PUT,24280.47,12.06,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-29 12:53:19,24222.1,CALL,45,PUT,24280.47,12.06,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-29 12:54:19,24225.85,CALL,45,PUT,24280.47,12.05,LOW_VOLATILITY_BULLISH,HARD_REJECTED
